"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","VARNAME_4","TYPE_4","ENGTYPE_4"
5230,215,"ESP","Spain",6,"Cataluña",28,"Girona",205,"n.a. (103)",5230,"Santa Pau",NA,"Municipality","Municipality"
5231,215,"ESP","Spain",6,"Cataluña",28,"Girona",205,"n.a. (103)",5231,"Tortellà","Tortellá","Municipality","Municipality"
5232,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5232,"Aiguaviva",NA,"Municipality","Municipality"
5233,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5233,"Banyoles","Bañolas","Municipality","Municipality"
5234,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5234,"Bescanó",NA,"Municipality","Municipality"
5235,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5235,"Bordils",NA,"Municipality","Municipality"
5236,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5236,"Cabanelles","Cabanellas","Municipality","Municipality"
5237,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5237,"Camós",NA,"Municipality","Municipality"
5238,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5238,"Campllong","Campllonch","Municipality","Municipality"
5239,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5239,"Canet d'Adri","Canet de Adri","Municipality","Municipality"
5240,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5240,"Cassà de la Selva","Cassá de la Selva","Municipality","Municipality"
5241,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5241,"Celrà","Celrá","Municipality","Municipality"
5242,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5242,"Cervià de Ter","Cerviá de Ter","Municipality","Municipality"
5243,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5243,"Cornellà del Terri","Cornellá de Terri","Municipality","Municipality"
5244,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5244,"Crespià","Crespiá","Municipality","Municipality"
5245,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5245,"Esponellà","Esponellá","Municipality","Municipality"
5246,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5246,"Fontcoberta","Fontcuberta","Municipality","Municipality"
5247,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5247,"Fornells de la Selva","Fornélls de la Selva","Municipality","Municipality"
5248,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5248,"Girona","Gerona","Municipality","Municipality"
5249,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5249,"Juià","Juyá","Municipality","Municipality"
5250,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5250,"Llagostera",NA,"Municipality","Municipality"
5251,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5251,"Llambilles","Llambillas","Municipality","Municipality"
5252,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5252,"Madremanya","Madremaña","Municipality","Municipality"
5253,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5253,"Palol de Revardit","Palol de Rebardit","Municipality","Municipality"
5254,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5254,"Porqueres","Porqueras","Municipality","Municipality"
5255,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5255,"Quart",NA,"Municipality","Municipality"
5256,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5256,"Salt",NA,"Municipality","Municipality"
5257,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5257,"Sant Andreu Salou","San Andrés Salou","Municipality","Municipality"
5258,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5258,"Sant Gregori","San Gregorio","Municipality","Municipality"
5259,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5259,"Sant Joan de Mollet","San Juan de Mollet","Municipality","Municipality"
5260,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5260,"Sant Jordi Desvalls","San Jordi Desvalls","Municipality","Municipality"
5261,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5261,"Sant Julià de Ramis","San Julián de Ramis","Municipality","Municipality"
5262,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5262,"Sant Martí de Llémena","San Martín de Llémana","Municipality","Municipality"
5263,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5263,"Sant Martí Vell","San Marivell","Municipality","Municipality"
5264,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5264,"Sant Miquel de Campmajor","San Miguel de Campmejor","Municipality","Municipality"
5265,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5265,"Sarrià de Ter","Sarriá de Ter","Municipality","Municipality"
5266,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5266,"Serinyà","Seriñá","Municipality","Municipality"
5267,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5267,"Vilablareix",NA,"Municipality","Municipality"
5268,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5268,"Viladasens",NA,"Municipality","Municipality"
5269,215,"ESP","Spain",6,"Cataluña",28,"Girona",206,"n.a. (104)",5269,"Vilademuls",NA,"Municipality","Municipality"
5270,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5270,"Agullana",NA,"Municipality","Municipality"
5271,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5271,"Albanyà","Albañá","Municipality","Municipality"
5272,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5272,"Avinyonet de Puigventós","Aviñonet de Puig-Ventós","Municipality","Municipality"
5273,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5273,"Bàscara","Báscara","Municipality","Municipality"
5274,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5274,"Biure","Viure","Municipality","Municipality"
5275,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5275,"Boadella d'Empordà","Buadella","Municipality","Municipality"
5276,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5276,"Borrassà","Borrasá","Municipality","Municipality"
5277,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5277,"Cabanelles","Cabanellas","Municipality","Municipality"
5278,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5278,"Cabanes",NA,"Municipality","Municipality"
5279,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5279,"Cadaqués",NA,"Municipality","Municipality"
5280,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5280,"Cantallops",NA,"Municipality","Municipality"
5281,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5281,"Capmany",NA,"Municipality","Municipality"
5282,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5282,"Castelló d'Empúries","Castelló de Ampurias","Municipality","Municipality"
5283,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5283,"Cistella",NA,"Municipality","Municipality"
5284,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5284,"Colera",NA,"Municipality","Municipality"
5285,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5285,"Darnius",NA,"Municipality","Municipality"
5286,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5286,"El Far d'Empordà",NA,"Municipality","Municipality"
5287,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5287,"El Port de la Selva",NA,"Municipality","Municipality"
5288,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5288,"Espolla",NA,"Municipality","Municipality"
5289,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5289,"Figueres","Figueras","Municipality","Municipality"
5290,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5290,"Fortià","Fortiá","Municipality","Municipality"
5291,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5291,"Garrigàs","Garrigás","Municipality","Municipality"
5292,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5292,"Garriguella",NA,"Municipality","Municipality"
5293,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5293,"L'Armentera",NA,"Municipality","Municipality"
5294,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5294,"L'Escala",NA,"Municipality","Municipality"
5295,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5295,"La Jonquera",NA,"Municipality","Municipality"
5296,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5296,"La Selva de Mar",NA,"Municipality","Municipality"
5297,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5297,"La Vajol",NA,"Municipality","Municipality"
5298,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5298,"Lladó",NA,"Municipality","Municipality"
5299,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5299,"Llançà","Llansá","Municipality","Municipality"
5300,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5300,"Llers",NA,"Municipality","Municipality"
5301,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5301,"Maçanet de Cabrenys","Massanet de Cabrenys","Municipality","Municipality"
5302,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5302,"Masarac","Masarach","Municipality","Municipality"
5303,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5303,"Mollet de Peralada",NA,"Municipality","Municipality"
5304,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5304,"Navata",NA,"Municipality","Municipality"
5305,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5305,"Ordis",NA,"Municipality","Municipality"
5306,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5306,"Palau-saverdera","Palau-Sabardera","Municipality","Municipality"
5307,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5307,"Palau de Santa Eulàlia","Palau de Santa Eulalia","Municipality","Municipality"
5308,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5308,"Pau",NA,"Municipality","Municipality"
5309,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5309,"Pedret i Marzà","Pedret y Marsá","Municipality","Municipality"
5310,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5310,"Peralada",NA,"Municipality","Municipality"
5311,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5311,"Pont de Molins","Pont de Molíns","Municipality","Municipality"
5312,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5312,"Pontós",NA,"Municipality","Municipality"
5313,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5313,"Portbou","Port-Bou","Municipality","Municipality"
5314,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5314,"Rabós",NA,"Municipality","Municipality"
5315,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5315,"Riumors","Riumórs","Municipality","Municipality"
5316,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5316,"Roses","Rosas","Municipality","Municipality"
5317,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5317,"Sant Climent Sescebes","San Clemente Sasebas","Municipality","Municipality"
5318,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5318,"Sant Llorenç de la Muga","San Lorenzo de la Muga","Municipality","Municipality"
5319,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5319,"Sant Miquel de Fluvià","San Miguel de Fluviá","Municipality","Municipality"
5320,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5320,"Sant Mori","San Mori","Municipality","Municipality"
5321,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5321,"Sant Pere Pescador","San Pedro Pescador","Municipality","Municipality"
5322,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5322,"Santa Llogaia d'Àlguema","Santa Leocadia de Algama","Municipality","Municipality"
5323,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5323,"Saus",NA,"Municipality","Municipality"
5324,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5324,"Siurana","Ciurana","Municipality","Municipality"
5325,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5325,"Terrades","Terradas","Municipality","Municipality"
5326,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5326,"Torroella de Fluvià","Torroella de Fluviá","Municipality","Municipality"
5327,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5327,"Ventalló",NA,"Municipality","Municipality"
5328,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5328,"Vila-sacra","Vilasacra","Municipality","Municipality"
5329,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5329,"Vilaür","Vilahur","Municipality","Municipality"
5330,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5330,"Vilabertran","Vilabertrán","Municipality","Municipality"
5331,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5331,"Vilafant",NA,"Municipality","Municipality"
5332,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5332,"Vilajuïga","Vilajuiga","Municipality","Municipality"
5333,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5333,"Vilamacolum",NA,"Municipality","Municipality"
5334,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5334,"Vilamalla",NA,"Municipality","Municipality"
5335,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5335,"Vilamaniscle",NA,"Municipality","Municipality"
5336,215,"ESP","Spain",6,"Cataluña",28,"Girona",207,"n.a. (105)",5336,"Vilanant",NA,"Municipality","Municipality"
5337,215,"ESP","Spain",6,"Cataluña",28,"Girona",208,"n.a. (106)",5337,"Amer",NA,"Municipality","Municipality"
5338,215,"ESP","Spain",6,"Cataluña",28,"Girona",208,"n.a. (106)",5338,"Anglès","Anglés","Municipality","Municipality"
5339,215,"ESP","Spain",6,"Cataluña",28,"Girona",208,"n.a. (106)",5339,"Arbúcies","Arbucias","Municipality","Municipality"
5340,215,"ESP","Spain",6,"Cataluña",28,"Girona",208,"n.a. (106)",5340,"Blanes",NA,"Municipality","Municipality"
5341,215,"ESP","Spain",6,"Cataluña",28,"Girona",208,"n.a. (106)",5341,"Breda",NA,"Municipality","Municipality"
5342,215,"ESP","Spain",6,"Cataluña",28,"Girona",208,"n.a. (106)",5342,"Brunyola","Bruñola","Municipality","Municipality"
5343,215,"ESP","Spain",6,"Cataluña",28,"Girona",208,"n.a. (106)",5343,"Caldes de Malavella","Caldas de Malavella","Municipality","Municipality"
5344,215,"ESP","Spain",6,"Cataluña",28,"Girona",208,"n.a. (106)",5344,"Espinelves","Espinelvas","Municipality","Municipality"
5345,215,"ESP","Spain",6,"Cataluña",28,"Girona",208,"n.a. (106)",5345,"Hostalric","Hostalrich","Municipality","Municipality"
5346,215,"ESP","Spain",6,"Cataluña",28,"Girona",208,"n.a. (106)",5346,"La Cellera de Ter",NA,"Municipality","Municipality"
5347,215,"ESP","Spain",6,"Cataluña",28,"Girona",208,"n.a. (106)",5347,"Lloret de Mar",NA,"Municipality","Municipality"
5348,215,"ESP","Spain",6,"Cataluña",28,"Girona",208,"n.a. (106)",5348,"Maçanet de la Selva","Massanet de la Selva","Municipality","Municipality"
5349,215,"ESP","Spain",6,"Cataluña",28,"Girona",208,"n.a. (106)",5349,"Massanes","Massanas","Municipality","Municipality"
5350,215,"ESP","Spain",6,"Cataluña",28,"Girona",208,"n.a. (106)",5350,"Osor",NA,"Municipality","Municipality"
5351,215,"ESP","Spain",6,"Cataluña",28,"Girona",208,"n.a. (106)",5351,"Riells i Viabrea","Riélls","Municipality","Municipality"
5352,215,"ESP","Spain",6,"Cataluña",28,"Girona",208,"n.a. (106)",5352,"Riudarenes","Riudarenas","Municipality","Municipality"
5353,215,"ESP","Spain",6,"Cataluña",28,"Girona",208,"n.a. (106)",5353,"Riudellots de la Selva","Riudellóts de la Selva","Municipality","Municipality"
5354,215,"ESP","Spain",6,"Cataluña",28,"Girona",208,"n.a. (106)",5354,"Sant Feliu de Buixalleu","San Felíu de Buxalleu","Municipality","Municipality"
5355,215,"ESP","Spain",6,"Cataluña",28,"Girona",208,"n.a. (106)",5355,"Sant Hilari Sacalm","San Hialrio Sacalm","Municipality","Municipality"
5356,215,"ESP","Spain",6,"Cataluña",28,"Girona",208,"n.a. (106)",5356,"Sant Julià del Llor i Bonmatí","San Julián de Llor y Bonmatí","Municipality","Municipality"
5357,215,"ESP","Spain",6,"Cataluña",28,"Girona",208,"n.a. (106)",5357,"Santa Coloma de Farners","Santa Coloma del Farnés","Municipality","Municipality"
5358,215,"ESP","Spain",6,"Cataluña",28,"Girona",208,"n.a. (106)",5358,"Sils",NA,"Municipality","Municipality"
5359,215,"ESP","Spain",6,"Cataluña",28,"Girona",208,"n.a. (106)",5359,"Susqueda",NA,"Municipality","Municipality"
5360,215,"ESP","Spain",6,"Cataluña",28,"Girona",208,"n.a. (106)",5360,"Tossa de Mar","Tossa","Municipality","Municipality"
5361,215,"ESP","Spain",6,"Cataluña",28,"Girona",208,"n.a. (106)",5361,"Vidreres","Vidreras","Municipality","Municipality"
5362,215,"ESP","Spain",6,"Cataluña",28,"Girona",208,"n.a. (106)",5362,"Viladrau",NA,"Municipality","Municipality"
5363,215,"ESP","Spain",6,"Cataluña",28,"Girona",208,"n.a. (106)",5363,"Vilobí d'Onyar","Viloví d'Oñar","Municipality","Municipality"
5364,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5364,"Albons",NA,"Municipality","Municipality"
5365,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5365,"Begur","Bagur","Municipality","Municipality"
5366,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5366,"Bellcaire d'Empordà","Bellcaire","Municipality","Municipality"
5367,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5367,"Calonge",NA,"Municipality","Municipality"
5368,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5368,"Castell-Platja d'Aro","Castillo y Playa de Aro","Municipality","Municipality"
5369,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5369,"Colomers","Colomés","Municipality","Municipality"
5370,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5370,"Corçà","Corsá","Municipality","Municipality"
5371,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5371,"Cruïlles, Monells i Sant Sadurní de l'Heura","Cruïlles, Monells i Sant Sadurní de l'He","Municipality","Municipality"
5372,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5372,"Flaçà","Flassá","Municipality","Municipality"
5373,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5373,"Foixà","Foixá","Municipality","Municipality"
5374,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5374,"Fontanilles","Fontanillas","Municipality","Municipality"
5375,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5375,"Forallac",NA,"Municipality","Municipality"
5376,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5376,"Garrigoles","Garrigolas","Municipality","Municipality"
5377,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5377,"Gualta",NA,"Municipality","Municipality"
5378,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5378,"Jafre",NA,"Municipality","Municipality"
5379,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5379,"La Bisbal d'Emporda",NA,"Municipality","Municipality"
5380,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5380,"La Pera",NA,"Municipality","Municipality"
5381,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5381,"La Tallada d'Empordà",NA,"Municipality","Municipality"
5382,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5382,"Mont-ras","Montrás","Municipality","Municipality"
5383,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5383,"Palafrugell",NA,"Municipality","Municipality"
5384,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5384,"Palamós",NA,"Municipality","Municipality"
5385,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5385,"Palau-sator",NA,"Municipality","Municipality"
5386,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5386,"Pals",NA,"Municipality","Municipality"
5387,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5387,"Parlavà","Parlabá","Municipality","Municipality"
5388,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5388,"Regencós",NA,"Municipality","Municipality"
5389,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5389,"Rupià","Rupiá","Municipality","Municipality"
5390,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5390,"Sant Feliu de Guíxols","San Felíu de Guixols","Municipality","Municipality"
5391,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5391,"Santa Cristina d'Aro","Santa Cristina de Aro","Municipality","Municipality"
5392,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5392,"Serra de Daró",NA,"Municipality","Municipality"
5393,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5393,"Torrent",NA,"Municipality","Municipality"
5394,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5394,"Torroella de Montgrí",NA,"Municipality","Municipality"
5395,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5395,"Ullà","Ullá","Municipality","Municipality"
5396,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5396,"Ullastret",NA,"Municipality","Municipality"
5397,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5397,"Ultramort",NA,"Municipality","Municipality"
5398,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5398,"Vall-llobrega",NA,"Municipality","Municipality"
5399,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5399,"Verges",NA,"Municipality","Municipality"
5400,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5400,"Viladamat","Vilademat","Municipality","Municipality"
5401,215,"ESP","Spain",6,"Cataluña",28,"Girona",209,"n.a. (107)",5401,"Vilopriu","Vilopríu","Municipality","Municipality"
5402,215,"ESP","Spain",6,"Cataluña",28,"Girona",210,"n.a. (34)",5402,"Les Llosses",NA,"Municipality","Municipality"
5403,215,"ESP","Spain",6,"Cataluña",29,"Lleida",211,"n.a. (159)",5403,"Arres","Arrés","Municipality","Municipality"
5404,215,"ESP","Spain",6,"Cataluña",29,"Lleida",211,"n.a. (159)",5404,"Bausen","Bausén","Municipality","Municipality"
5405,215,"ESP","Spain",6,"Cataluña",29,"Lleida",211,"n.a. (159)",5405,"Bossòst","Bosost","Municipality","Municipality"
5406,215,"ESP","Spain",6,"Cataluña",29,"Lleida",211,"n.a. (159)",5406,"Canejan","Caneján","Municipality","Municipality"
5407,215,"ESP","Spain",6,"Cataluña",29,"Lleida",211,"n.a. (159)",5407,"Es Bòrdes",NA,"Municipality","Municipality"
5408,215,"ESP","Spain",6,"Cataluña",29,"Lleida",211,"n.a. (159)",5408,"Les",NA,"Municipality","Municipality"
5409,215,"ESP","Spain",6,"Cataluña",29,"Lleida",211,"n.a. (159)",5409,"Naut Aran","Alto Arán","Municipality","Municipality"
5410,215,"ESP","Spain",6,"Cataluña",29,"Lleida",211,"n.a. (159)",5410,"Vielha e Mijaran","Viella y Medio Arán","Municipality","Municipality"
5411,215,"ESP","Spain",6,"Cataluña",29,"Lleida",211,"n.a. (159)",5411,"Vilamòs","Vilamós","Municipality","Municipality"
5412,215,"ESP","Spain",6,"Cataluña",29,"Lleida",212,"n.a. (160)",5412,"Alcanó","Alcano","Municipality","Municipality"
5413,215,"ESP","Spain",6,"Cataluña",29,"Lleida",212,"n.a. (160)",5413,"Alfés",NA,"Municipality","Municipality"
5414,215,"ESP","Spain",6,"Cataluña",29,"Lleida",212,"n.a. (160)",5414,"Almatret",NA,"Municipality","Municipality"
5415,215,"ESP","Spain",6,"Cataluña",29,"Lleida",212,"n.a. (160)",5415,"Arbeca",NA,"Municipality","Municipality"
5416,215,"ESP","Spain",6,"Cataluña",29,"Lleida",212,"n.a. (160)",5416,"Aspa",NA,"Municipality","Municipality"
5417,215,"ESP","Spain",6,"Cataluña",29,"Lleida",212,"n.a. (160)",5417,"Bellaguarda","Pobla de Granadella","Municipality","Municipality"
5418,215,"ESP","Spain",6,"Cataluña",29,"Lleida",212,"n.a. (160)",5418,"Bovera","Bobera","Municipality","Municipality"
5419,215,"ESP","Spain",6,"Cataluña",29,"Lleida",212,"n.a. (160)",5419,"Castelldans","Castelldáns","Municipality","Municipality"
5420,215,"ESP","Spain",6,"Cataluña",29,"Lleida",212,"n.a. (160)",5420,"Cervià de les Garrigues","Cerviá","Municipality","Municipality"
5421,215,"ESP","Spain",6,"Cataluña",29,"Lleida",212,"n.a. (160)",5421,"El Cogul",NA,"Municipality","Municipality"
5422,215,"ESP","Spain",6,"Cataluña",29,"Lleida",212,"n.a. (160)",5422,"El Soleràs",NA,"Municipality","Municipality"
5423,215,"ESP","Spain",6,"Cataluña",29,"Lleida",212,"n.a. (160)",5423,"El Vilosell","Vilosell","Municipality","Municipality"
5424,215,"ESP","Spain",6,"Cataluña",29,"Lleida",212,"n.a. (160)",5424,"Els Omellons",NA,"Municipality","Municipality"
5425,215,"ESP","Spain",6,"Cataluña",29,"Lleida",212,"n.a. (160)",5425,"Els Torms",NA,"Municipality","Municipality"
5426,215,"ESP","Spain",6,"Cataluña",29,"Lleida",212,"n.a. (160)",5426,"Fulleda",NA,"Municipality","Municipality"
5427,215,"ESP","Spain",6,"Cataluña",29,"Lleida",212,"n.a. (160)",5427,"Granyena de les Garrigues","Grañena de las Garrigas","Municipality","Municipality"
5428,215,"ESP","Spain",6,"Cataluña",29,"Lleida",212,"n.a. (160)",5428,"Juncosa",NA,"Municipality","Municipality"
